Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
MONTEREY PARK CONDOMINIUM,WEST COAST RISE,05,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jun 2019
MONTEREY PARK CONDOMINIUM,WEST COAST RISE,05,Non-landed Properties,4,"3,800",140 - 150,"1,500 - 1,600",Jun 2019
MONTROSA,HILLVIEW AVENUE,23,Non-landed Properties,2,"1,800",80 - 90,"900 - 1,000",Jun 2019
MONTVIEW,MOUNT SINAI DRIVE,10,Non-landed Properties,4,"5,000",160 - 170,"1,700 - 1,800",Jun 2019
MONTVIEW,MOUNT SINAI DRIVE,10,Non-landed Properties,4,"4,800",150 - 160,"1,700 - 1,800",Jun 2019
MOONSTONE VIEW,MOONSTONE LANE,12,Non-landed Properties,2,"2,250",80 - 90,"900 - 1,000",Jun 2019
MOULMEIN COURT,MOULMEIN ROAD,11,Non-landed Properties,NA,"2,500",140 - 150,"1,500 - 1,600",Jun 2019
MOUNT FABER LODGE,MOUNT FABER ROAD,04,Non-landed Properties,5,"6,800",250 - 260,"2,700 - 2,800",Jun 2019
MOUNT ROSIE VILLAS,MOUNT ROSIE ROAD,11,Semi-Detached House,NA,"4,600",280 - 290,"3,000 - 3,100",Jun 2019
MOUNT SINAI,MOUNT SINAI AVENUE,10,Semi-Detached House,NA,"6,100",230 - 240,"2,400 - 2,500",Jun 2019
MOUNT SINAI,MOUNT SINAI PLAIN,10,Semi-Detached House,NA,"4,900",160 - 170,"1,800 - 1,900",Jun 2019
MOUNT SOPHIA SUITES,SOPHIA ROAD,09,Non-landed Properties,2,"2,800",60 - 70,600 - 700,Jun 2019
MOUNT SOPHIA SUITES,SOPHIA ROAD,09,Non-landed Properties,1,"3,200",60 - 70,600 - 700,Jun 2019
MOUNTBATTEN SUITES,MOUNTBATTEN ROAD,15,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Jun 2019
MULBERRY TREE,MOULMEIN ROAD,11,Non-landed Properties,2,"3,150",100 - 110,"1,000 - 1,100",Jun 2019
MULBERRY TREE,MOULMEIN ROAD,11,Non-landed Properties,1,"2,500",60 - 70,600 - 700,Jun 2019
MULBERRY TREE,MOULMEIN ROAD,11,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jun 2019
MUN WAH GARDEN,TUNG PO AVENUE,26,Semi-Detached House,NA,"5,400",320 - 330,"3,500 - 3,600",Jun 2019
MURANO,PASIR PANJANG ROAD,05,Non-landed Properties,4,"3,500",190 - 200,"2,000 - 2,100",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"2,700",120 - 130,"1,300 - 1,400",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"2,100",120 - 130,"1,300 - 1,400",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,300",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"1,900",120 - 130,"1,300 - 1,400",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,4,"4,800",120 - 130,"1,300 - 1,400",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,NA,"2,100",40 - 50,400 - 500,Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,700",100 - 110,"1,000 - 1,100",Jun 2019
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jun 2019
N.A.,MAKEWAY AVENUE,09,Semi-Detached House,NA,"4,300",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,THRIFT DRIVE,19,Terrace House,NA,"2,600",160 - 170,"1,700 - 1,800",Jun 2019
N.A.,BEGONIA DRIVE,28,Semi-Detached House,NA,"5,100",330 - 340,"3,600 - 3,700",Jun 2019
N.A.,EAST COAST AVENUE,15,Terrace House,NA,"5,300",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,BARKER ROAD,11,Detached House,NA,"12,000",370 - 380,"4,000 - 4,100",Jun 2019
N.A.,TECK LIM ROAD,02,Terrace House,NA,"6,200",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,GEYLANG ROAD,14,Non-landed Properties,NA,"2,500",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,GREENLEAF WALK,10,Non-landed Properties,NA,"2,300",130 - 140,"1,400 - 1,500",Jun 2019
N.A.,PULASAN ROAD,15,Terrace House,NA,"3,950",110 - 120,"1,200 - 1,300",Jun 2019
N.A.,EAST COAST AVENUE,15,Semi-Detached House,NA,"11,000",250 - 260,"2,700 - 2,800",Jun 2019
N.A.,MERAGI ROAD,16,Semi-Detached House,NA,"5,500",280 - 290,"3,000 - 3,100",Jun 2019
N.A.,DRAYCOTT DRIVE,10,Non-landed Properties,3,"5,000",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,UPPER SERANGOON ROAD,19,Non-landed Properties,NA,"2,000",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,TECK CHYE TERRACE,19,Non-landed Properties,NA,"2,600",80 - 90,"900 - 1,000",Jun 2019
N.A.,ROWELL ROAD,08,Non-landed Properties,NA,"2,300",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,MERRYN ROAD,11,Detached House,NA,"8,900",310 - 320,"3,300 - 3,400",Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"4,000",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,LORONG 27 GEYLANG,14,Non-landed Properties,NA,"2,600",70 - 80,800 - 900,Jun 2019
N.A.,LORONG 3 GEYLANG,14,Terrace House,NA,"2,500",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,ROBIN CLOSE,10,Detached House,NA,"10,000",280 - 290,"3,000 - 3,100",Jun 2019
N.A.,CAMBRIDGE ROAD,08,Terrace House,NA,"9,600",300 - 310,"3,300 - 3,400",Jun 2019
N.A.,POH HUAT ROAD,19,Terrace House,NA,"5,000",200 - 210,"2,100 - 2,200",Jun 2019
N.A.,BERRIMA ROAD,11,Detached House,NA,"22,000",410 - 420,"4,400 - 4,500",Jun 2019
N.A.,TESSENSOHN ROAD,08,Non-landed Properties,NA,"2,500",110 - 120,"1,100 - 1,200",Jun 2019
N.A.,WOODGROVE AVENUE,25,Detached House,NA,"6,000",430 - 440,"4,700 - 4,800",Jun 2019
N.A.,WOODGROVE AVENUE,25,Terrace House,NA,"5,000",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,SUNDRIDGE PARK ROAD,13,Detached House,NA,"13,500",510 - 520,"5,500 - 5,600",Jun 2019
N.A.,JALAN REMAJA,23,Semi-Detached House,NA,"4,400",180 - 190,"2,000 - 2,100",Jun 2019
N.A.,BENG WAN ROAD,12,Detached House,NA,"2,800",130 - 140,"1,400 - 1,500",Jun 2019
N.A.,LORONG M TELOK KURAU,15,Detached House,NA,"3,000",150 - 160,"1,600 - 1,700",Jun 2019
N.A.,OAKWOOD GROVE,25,Terrace House,NA,"5,550",290 - 300,"3,100 - 3,200",Jun 2019
N.A.,JALAN DERMAWAN,23,Semi-Detached House,NA,"8,685",480 - 490,"5,100 - 5,200",Jun 2019
N.A.,LORNIE WALK,11,Semi-Detached House,NA,"4,500",200 - 210,"2,100 - 2,200",Jun 2019
N.A.,TANGLIN ROAD,10,Non-landed Properties,NA,"3,300",80 - 90,800 - 900,Jun 2019
N.A.,LEWIS ROAD,10,Non-landed Properties,NA,"3,200",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"2,200",80 - 90,"900 - 1,000",Jun 2019
N.A.,TANJONG KATONG ROAD,15,Non-landed Properties,NA,"1,150",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,JALAN ARNAP,10,Semi-Detached House,NA,"11,800",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,KHEAM HOCK ROAD,11,Non-landed Properties,NA,"7,200",220 - 230,"2,400 - 2,500",Jun 2019
N.A.,LORONG 16 GEYLANG,14,Non-landed Properties,NA,"3,700",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,CLAYMORE ROAD,09,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jun 2019
N.A.,TEMBELING ROAD,15,Non-landed Properties,NA,"1,400",70 - 80,800 - 900,Jun 2019
N.A.,TEMBELING ROAD,15,Non-landed Properties,NA,"1,400",70 - 80,800 - 900,Jun 2019
N.A.,WAREHAM ROAD,15,Detached House,NA,"8,500",310 - 320,"3,300 - 3,400",Jun 2019
N.A.,TEMBELING ROAD,15,Non-landed Properties,NA,"1,450",70 - 80,800 - 900,Jun 2019
N.A.,TEMBELING ROAD,15,Non-landed Properties,NA,"1,400",70 - 80,800 - 900,Jun 2019
N.A.,WESTRIDGE WALK,05,Semi-Detached House,NA,"5,000",200 - 210,"2,100 - 2,200",Jun 2019
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"3,700",140 - 150,"1,500 - 1,600",Jun 2019
N.A.,LORONG 3 GEYLANG,14,Terrace House,NA,"2,400",80 - 90,"900 - 1,000",Jun 2019
N.A.,JALAN GREJA,16,Semi-Detached House,NA,"5,500",300 - 310,"3,200 - 3,300",Jun 2019
N.A.,UPPER EAST COAST ROAD,16,Terrace House,NA,"4,000",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,LORONG 3 GEYLANG,14,Terrace House,NA,"2,400",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,DALVEY ROAD,10,Non-landed Properties,NA,"55,000","1,230 - 1,240","13,300 - 13,400",Jun 2019
N.A.,MELROSE DRIVE,13,Detached House,NA,"6,500",300 - 310,"3,300 - 3,400",Jun 2019
N.A.,MERAGI ROAD,16,Semi-Detached House,NA,"4,800",200 - 210,"2,200 - 2,300",Jun 2019
N.A.,MAYFIELD AVENUE,15,Semi-Detached House,NA,"6,500",230 - 240,"2,400 - 2,500",Jun 2019
N.A.,BRIGHT HILL CRESCENT,20,Semi-Detached House,NA,"4,000",220 - 230,"2,400 - 2,500",Jun 2019
N.A.,JALAN LABU MANIS,19,Semi-Detached House,NA,"9,500",330 - 340,"3,600 - 3,700",Jun 2019
N.A.,LORONG 3 GEYLANG,14,Terrace House,NA,"2,500",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,CHANDER ROAD,08,Non-landed Properties,NA,"7,200",110 - 120,"1,200 - 1,300",Jun 2019
N.A.,CRESCENT ROAD,15,Semi-Detached House,NA,"8,500",370 - 380,"3,900 - 4,000",Jun 2019
N.A.,MACPHERSON ROAD,13,Non-landed Properties,NA,"2,450",70 - 80,700 - 800,Jun 2019
N.A.,WATTEN ESTATE ROAD,11,Semi-Detached House,NA,"8,300",280 - 290,"3,000 - 3,100",Jun 2019
N.A.,CORONATION ROAD WEST,10,Semi-Detached House,NA,"8,000",210 - 220,"2,200 - 2,300",Jun 2019
N.A.,ENG NEO AVENUE,11,Detached House,NA,"15,500",710 - 720,"7,700 - 7,800",Jun 2019
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"4,850",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,TRURO ROAD,08,Non-landed Properties,NA,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
N.A.,JALAN JELITA,10,Semi-Detached House,NA,"15,500",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,NAMLY HILL,10,Semi-Detached House,NA,"10,200",410 - 420,"4,500 - 4,600",Jun 2019
N.A.,TANJONG KATONG ROAD,15,Non-landed Properties,NA,"2,300",90 - 100,"900 - 1,000",Jun 2019
N.A.,PONGGOL SEVENTEENTH AVENUE,19,Detached House,NA,"6,036",250 - 260,"2,700 - 2,800",Jun 2019
N.A.,CHAPEL ROAD,15,Terrace House,NA,"7,300",230 - 240,"2,500 - 2,600",Jun 2019
N.A.,DUCHESS AVENUE,10,Detached House,NA,"9,200",310 - 320,"3,400 - 3,500",Jun 2019
N.A.,SELETAR GREEN VIEW,28,Terrace House,NA,"3,900",200 - 210,"2,200 - 2,300",Jun 2019
N.A.,ONAN ROAD,15,Non-landed Properties,NA,"2,700",70 - 80,800 - 900,Jun 2019
N.A.,LUTHERAN ROAD,10,Detached House,NA,"11,000",490 - 500,"5,200 - 5,300",Jun 2019
N.A.,VANDA ROAD,11,Semi-Detached House,NA,"7,250",290 - 300,"3,100 - 3,200",Jun 2019
N.A.,MEYER ROAD,15,Detached House,NA,"12,000",630 - 640,"6,800 - 6,900",Jun 2019
N.A.,MACPHERSON ROAD,13,Non-landed Properties,NA,"2,550",50 - 60,500 - 600,Jun 2019
N.A.,WATTEN ESTATE ROAD,11,Semi-Detached House,NA,"8,500",280 - 290,"3,000 - 3,100",Jun 2019
N.A.,TEMBELING ROAD,15,Terrace House,NA,"6,500",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,BUKIT TIMAH ROAD,10,Non-landed Properties,NA,"3,700",100 - 110,"1,100 - 1,200",Jun 2019
N.A.,LEWIS ROAD,10,Non-landed Properties,NA,"3,000",110 - 120,"1,200 - 1,300",Jun 2019
N.A.,LORONG GAMBIR,19,Semi-Detached House,NA,"9,500",360 - 370,"3,900 - 4,000",Jun 2019
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"3,200",150 - 160,"1,600 - 1,700",Jun 2019
N.A.,LORONG 8 GEYLANG,14,Terrace House,NA,"3,100",110 - 120,"1,100 - 1,200",Jun 2019
N.A.,LORONG HOW SUN,19,Terrace House,NA,"3,300",220 - 230,"2,400 - 2,500",Jun 2019
N.A.,YIO CHU KANG ROAD,19,Semi-Detached House,NA,"9,000",140 - 150,"1,500 - 1,600",Jun 2019
N.A.,BEDOK AVENUE,16,Semi-Detached House,NA,"3,800",190 - 200,"2,000 - 2,100",Jun 2019
N.A.,QUEEN'S ROAD,10,Detached House,NA,"9,500",220 - 230,"2,400 - 2,500",Jun 2019
N.A.,SWETTENHAM ROAD,10,Semi-Detached House,NA,"10,000",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,WOODGROVE AVENUE,25,Detached House,NA,"9,000",430 - 440,"4,700 - 4,800",Jun 2019
N.A.,LORONG 22 GEYLANG,14,Non-landed Properties,NA,"13,500","1,020 - 1,030","11,000 - 11,100",Jun 2019
N.A.,PENNEFATHER ROAD,15,Terrace House,NA,"3,000",250 - 260,"2,700 - 2,800",Jun 2019
N.A.,CHANGI ROAD,14,Non-landed Properties,NA,"2,300",80 - 90,"900 - 1,000",Jun 2019
N.A.,UPPER CHANGI ROAD,16,Semi-Detached House,NA,"6,600",270 - 280,"2,900 - 3,000",Jun 2019
N.A.,PILLAI ROAD,19,Non-landed Properties,NA,"2,200",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,CHESTNUT LANE,23,Terrace House,NA,"4,000",160 - 170,"1,700 - 1,800",Jun 2019
N.A.,TAN KIM CHENG ROAD,10,Detached House,NA,"11,500",440 - 450,"4,700 - 4,800",Jun 2019
N.A.,FIRST AVENUE,10,Detached House,NA,"9,300",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,WOO MON CHEW ROAD,15,Semi-Detached House,NA,"9,600",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,LORONG 22 GEYLANG,14,Non-landed Properties,NA,"2,500",110 - 120,"1,200 - 1,300",Jun 2019
N.A.,FLOWER ROAD,19,Terrace House,NA,"2,900",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,HOOT KIAM ROAD,10,Non-landed Properties,NA,"2,500",80 - 90,"900 - 1,000",Jun 2019
N.A.,LAVENDER STREET,12,Non-landed Properties,NA,"7,000",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,BRIGHTON AVENUE,19,Detached House,NA,"9,500",450 - 460,"4,900 - 5,000",Jun 2019
N.A.,PEARL ISLAND,04,Detached House,NA,"30,000",480 - 490,"5,200 - 5,300",Jun 2019
N.A.,JALAN MELATI,13,Semi-Detached House,NA,"5,150",330 - 340,"3,600 - 3,700",Jun 2019
N.A.,LORONG H TELOK KURAU,15,Semi-Detached House,NA,"8,000",330 - 340,"3,600 - 3,700",Jun 2019
N.A.,LIM TUA TOW ROAD,19,Non-landed Properties,NA,500,90 - 100,"900 - 1,000",Jun 2019
N.A.,SERANGOON ROAD,12,Terrace House,NA,"3,600",160 - 170,"1,700 - 1,800",Jun 2019
N.A.,RICHARDS PLACE,19,Semi-Detached House,NA,"7,500",310 - 320,"3,300 - 3,400",Jun 2019
N.A.,PINEWOOD GROVE,25,Detached House,NA,"13,800",400 - 410,"4,300 - 4,400",Jun 2019
N.A.,JALAN SEAVIEW,15,Semi-Detached House,NA,"7,000",360 - 370,"3,800 - 3,900",Jun 2019
N.A.,BOURNEMOUTH ROAD,15,Semi-Detached House,NA,"6,800",280 - 290,"3,000 - 3,100",Jun 2019
N.A.,LORONG 16 GEYLANG,14,Terrace House,NA,"2,600",370 - 380,"4,000 - 4,100",Jun 2019
N.A.,HOOT KIAM ROAD,10,Non-landed Properties,NA,"3,000",80 - 90,"900 - 1,000",Jun 2019
N.A.,OUTRAM ROAD,03,Non-landed Properties,NA,"1,950",60 - 70,700 - 800,Jun 2019
N.A.,DUNLOP STREET,08,Non-landed Properties,NA,"18,000",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,LORONG 23 GEYLANG,14,Non-landed Properties,NA,"2,000",180 - 190,"2,000 - 2,100",Jun 2019
N.A.,HOLLAND GROVE DRIVE,10,Semi-Detached House,NA,"12,000",310 - 320,"3,300 - 3,400",Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"2,000",80 - 90,"900 - 1,000",Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"2,000",80 - 90,"900 - 1,000",Jun 2019
N.A.,THOMSON ROAD,11,Non-landed Properties,NA,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
N.A.,COVE GROVE,04,Detached House,NA,"33,000",610 - 620,"6,500 - 6,600",Jun 2019
N.A.,GLADIOLA DRIVE,20,Semi-Detached House,NA,"5,000",220 - 230,"2,300 - 2,400",Jun 2019
N.A.,JALAN REMAJA,23,Semi-Detached House,NA,"11,200",170 - 180,"1,900 - 2,000",Jun 2019
N.A.,THIAM SIEW AVENUE,15,Semi-Detached House,NA,"7,250",200 - 210,"2,100 - 2,200",Jun 2019
N.A.,SENNETT ROAD,16,Terrace House,NA,"3,100",170 - 180,"1,900 - 2,000",Jun 2019
N.A.,GEYLANG ROAD,14,Non-landed Properties,NA,"2,300",70 - 80,700 - 800,Jun 2019
N.A.,KIM KEAT CLOSE,12,Non-landed Properties,3,"2,200",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,EAN KIAM PLACE,15,Terrace House,NA,"2,600",70 - 80,800 - 900,Jun 2019
N.A.,OUTRAM ROAD,03,Non-landed Properties,NA,"2,500",80 - 90,"900 - 1,000",Jun 2019
N.A.,EAN KIAM PLACE,15,Terrace House,NA,"2,980",70 - 80,800 - 900,Jun 2019
N.A.,LORONG 6 GEYLANG,14,Non-landed Properties,NA,"4,000",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,LEITH ROAD,19,Semi-Detached House,NA,"5,500",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,LORONG STANGEE,15,Terrace House,NA,"3,500",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,RANGOON ROAD,08,Non-landed Properties,NA,"3,100",100 - 110,"1,000 - 1,100",Jun 2019
N.A.,LORONG 32 GEYLANG,14,Non-landed Properties,NA,"2,350",80 - 90,"900 - 1,000",Jun 2019
N.A.,BRIGHTON CRESCENT,19,Non-landed Properties,NA,"2,700",80 - 90,"900 - 1,000",Jun 2019
N.A.,CHANGI ROAD,14,Non-landed Properties,NA,"2,400",70 - 80,800 - 900,Jun 2019
N.A.,LORONG 24A GEYLANG,14,Non-landed Properties,NA,"2,300",70 - 80,700 - 800,Jun 2019
N.A.,LORONG 6 GEYLANG,14,Non-landed Properties,NA,"6,500",90 - 100,"900 - 1,000",Jun 2019
N.A.,BELMONT ROAD,10,Non-landed Properties,NA,"4,000",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,BRISTOL ROAD,08,Non-landed Properties,NA,"2,900",110 - 120,"1,200 - 1,300",Jun 2019
N.A.,LORONG 5 GEYLANG,14,Non-landed Properties,NA,"3,800",410 - 420,"4,500 - 4,600",Jun 2019
N.A.,LORONG 5 GEYLANG,14,Non-landed Properties,NA,"3,800",410 - 420,"4,500 - 4,600",Jun 2019
N.A.,JALAN REMAJA,23,Semi-Detached House,NA,"3,000",170 - 180,"1,800 - 1,900",Jun 2019
N.A.,CEYLON ROAD,15,Terrace House,NA,"3,800",150 - 160,"1,600 - 1,700",Jun 2019
N.A.,RACE COURSE ROAD,08,Non-landed Properties,NA,"5,100",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,BERWICK DRIVE,19,Semi-Detached House,NA,"8,500",270 - 280,"2,900 - 3,000",Jun 2019
N.A.,CHEONG CHIN NAM ROAD,21,Non-landed Properties,NA,"3,500",60 - 70,700 - 800,Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"2,300",80 - 90,"900 - 1,000",Jun 2019
N.A.,JOO CHIAT ROAD,15,Non-landed Properties,NA,"2,100",70 - 80,700 - 800,Jun 2019
N.A.,LORONG 41 GEYLANG,14,Non-landed Properties,1,"2,960",60 - 70,600 - 700,Jun 2019
N.A.,JOO CHIAT TERRACE,15,Terrace House,NA,"2,300",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,LORONG 1 GEYLANG,14,Non-landed Properties,NA,"6,400",120 - 130,"1,300 - 1,400",Jun 2019
N.A.,JALAN TEMBUSU,15,Terrace House,NA,"3,650",150 - 160,"1,700 - 1,800",Jun 2019
N.A.,FLANDERS SQUARE,08,Non-landed Properties,NA,"4,000",80 - 90,"900 - 1,000",Jun 2019
N.A.,STANGEE PLACE,15,Non-landed Properties,NA,"1,600",80 - 90,"900 - 1,000",Jun 2019
N.A.,MARYLAND DRIVE,10,Detached House,NA,"13,000",410 - 420,"4,500 - 4,600",Jun 2019
N.A.,KOON SENG ROAD,15,Terrace House,NA,"3,000",140 - 150,"1,500 - 1,600",Jun 2019
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"5,300",140 - 150,"1,500 - 1,600",Jun 2019
N.A.,LORONG 42 GEYLANG,14,Non-landed Properties,NA,"1,300",80 - 90,"900 - 1,000",Jun 2019
N.A.,VAUGHAN ROAD,13,Terrace House,NA,"5,000",260 - 270,"2,800 - 2,900",Jun 2019
N.A.,LORONG 25A GEYLANG,14,Non-landed Properties,NA,"2,800",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,CHANGI ROAD,14,Non-landed Properties,NA,"2,700",100 - 110,"1,100 - 1,200",Jun 2019
N.A.,MACPHERSON ROAD,13,Non-landed Properties,NA,"1,400",70 - 80,700 - 800,Jun 2019
N.A.,JALAN TARI SERIMPI,28,Terrace House,NA,"3,050",150 - 160,"1,600 - 1,700",Jun 2019
N.A.,DUCHESS AVENUE,10,Semi-Detached House,NA,"9,750",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,LAKESHORE VIEW,04,Detached House,NA,"24,000",590 - 600,"6,400 - 6,500",Jun 2019
N.A.,UPPER EAST COAST ROAD,15,Non-landed Properties,NA,"4,500",130 - 140,"1,300 - 1,400",Jun 2019
N.A.,PARK VALE,11,Detached House,NA,"8,000",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,QUEEN'S ROAD,10,Semi-Detached House,NA,"10,950",370 - 380,"4,000 - 4,100",Jun 2019
N.A.,COVE DRIVE,04,Detached House,NA,"33,000",440 - 450,"4,800 - 4,900",Jun 2019
N.A.,MOSQUE STREET,01,Non-landed Properties,NA,"4,800",80 - 90,800 - 900,Jun 2019
N.A.,LORONG 41 GEYLANG,14,Non-landed Properties,2,"4,360",140 - 150,"1,500 - 1,600",Jun 2019
N.A.,CLAYMORE ROAD,09,Non-landed Properties,2,"3,200",70 - 80,800 - 900,Jun 2019
N.A.,MACPHERSON ROAD,13,Non-landed Properties,NA,"5,000",130 - 140,"1,400 - 1,500",Jun 2019
N.A.,RACE COURSE ROAD,08,Non-landed Properties,NA,"1,800",30 - 40,300 - 400,Jun 2019
N.A.,ROSEBURN AVENUE,15,Semi-Detached House,NA,"10,000",520 - 530,"5,600 - 5,700",Jun 2019
N.A.,THIAM SIEW AVENUE,15,Semi-Detached House,NA,"9,330",240 - 250,"2,600 - 2,700",Jun 2019
N.A.,WOOLLERTON PARK,10,Detached House,NA,"16,000",590 - 600,"6,400 - 6,500",Jun 2019
N.A.,KERONG LANE,27,Terrace House,NA,"6,060",390 - 400,"4,200 - 4,300",Jun 2019
N.A.,GEYLANG ROAD,14,Non-landed Properties,NA,"1,500",170 - 180,"1,800 - 1,900",Jun 2019
N.A.,LORONG 23 GEYLANG,14,Non-landed Properties,NA,"1,600",130 - 140,"1,400 - 1,500",Jun 2019
N.A.,HOW SUN ROAD,19,Terrace House,NA,"3,800",130 - 140,"1,400 - 1,500",Jun 2019
N.A.,DUCHESS AVENUE,10,Semi-Detached House,NA,"9,500",210 - 220,"2,300 - 2,400",Jun 2019
N.A.,JALAN SEGAM,16,Semi-Detached House,NA,"3,000",180 - 190,"1,900 - 2,000",Jun 2019
N.A.,PROME ROAD,12,Terrace House,NA,"2,550",70 - 80,800 - 900,Jun 2019
N.A.,BELMONT ROAD,10,Detached House,NA,"17,000",980 - 990,"10,600 - 10,700",Jun 2019
N.A.,KIM KEAT CLOSE,12,Non-landed Properties,3,"2,200",90 - 100,"1,000 - 1,100",Jun 2019
N.A.,FOWLIE ROAD,15,Semi-Detached House,NA,"5,600",330 - 340,"3,600 - 3,700",Jun 2019
N.A.,LAVENDER STREET,12,Non-landed Properties,NA,"2,400",70 - 80,700 - 800,Jun 2019
N.A.,LIM TAI SEE WALK,10,Semi-Detached House,NA,"6,850",320 - 330,"3,500 - 3,600",Jun 2019
N.A.,JALAN NAGA SARI,11,Semi-Detached House,NA,"9,000",340 - 350,"3,600 - 3,700",Jun 2019
N.A.,LORONG 34 GEYLANG,14,Non-landed Properties,NA,"2,300",90 - 100,"900 - 1,000",Jun 2019
N.A.,BALESTIER ROAD,12,Non-landed Properties,NA,"2,600",80 - 90,800 - 900,Jun 2019
N.A.,THIAM SIEW AVENUE,15,Semi-Detached House,NA,"10,800",280 - 290,"3,000 - 3,100",Jun 2019
