Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
KATONG GARDENS,TEMBELING ROAD,15,Non-landed Properties,NA,"4,900",160 - 170,"1,700 - 1,800",Jan 2019
KATONG GARDENS,TEMBELING ROAD,15,Non-landed Properties,NA,"2,900",100 - 110,"1,100 - 1,200",Jan 2019
KATONG GARDENS,TEMBELING ROAD,15,Non-landed Properties,NA,"3,500",100 - 110,"1,100 - 1,200",Jan 2019
KATONG GARDENS,TEMBELING ROAD,15,Non-landed Properties,NA,"4,750",160 - 170,"1,700 - 1,800",Jan 2019
KATONG PARK TOWERS,ARTHUR ROAD,15,Non-landed Properties,NA,"3,500",170 - 180,"1,800 - 1,900",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,450",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,650",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,2,"3,500",110 - 120,"1,100 - 1,200",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,3,"4,900",120 - 130,"1,300 - 1,400",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,050",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,3,"4,500",130 - 140,"1,400 - 1,500",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,2,"3,550",80 - 90,"900 - 1,000",Jan 2019
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jan 2019
KATONG VILLE,TANJONG KATONG ROAD,15,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Jan 2019
KATONG VILLE,TANJONG KATONG ROAD,15,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2019
KELLETT COURT,SHELFORD ROAD,11,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2019
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jan 2019
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2019
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Jan 2019
KEMAMAN POINT,JALAN KEMAMAN,12,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2019
KEMBANGAN COURT,JALAN MASJID,14,Non-landed Properties,NA,"2,500",70 - 80,800 - 900,Jan 2019
KEMBANGAN PLAZA,JALAN MASJID,14,Non-landed Properties,NA,"1,700",70 - 80,700 - 800,Jan 2019
KEMBANGAN SUITES,JALAN MASJID,14,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jan 2019
KEMBANGAN SUITES,JALAN MASJID,14,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jan 2019
KEMBANGAN SUITES,JALAN MASJID,14,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jan 2019
KENG LEE COURT,KENG LEE ROAD,08,Non-landed Properties,2,"2,000",50 - 60,500 - 600,Jan 2019
KENG LEE COURT,KENG LEE ROAD,08,Non-landed Properties,3,"2,700",80 - 90,"900 - 1,000",Jan 2019
KENG LEE COURT,KENG LEE ROAD,08,Non-landed Properties,3,"2,900",80 - 90,"900 - 1,000",Jan 2019
KENG LEE VIEW,KENG LEE ROAD,08,Non-landed Properties,NA,"2,800",100 - 110,"1,100 - 1,200",Jan 2019
KENG LEE VIEW,KENG LEE ROAD,08,Non-landed Properties,NA,"3,000",100 - 110,"1,100 - 1,200",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"3,000",140 - 150,"1,600 - 1,700",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"2,900",130 - 140,"1,500 - 1,600",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"3,300",130 - 140,"1,500 - 1,600",Jan 2019
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"3,700",130 - 140,"1,500 - 1,600",Jan 2019
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,250",80 - 90,"900 - 1,000",Jan 2019
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,200",80 - 90,"900 - 1,000",Jan 2019
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,000",50 - 60,600 - 700,Jan 2019
KENT RESIDENCES,KENT ROAD,08,Non-landed Properties,1,"2,050",40 - 50,500 - 600,Jan 2019
KENTISH COURT,OXFORD ROAD,08,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Jan 2019
KENTISH COURT,OXFORD ROAD,08,Non-landed Properties,2,"2,850",100 - 110,"1,000 - 1,100",Jan 2019
KENTISH COURT,OXFORD ROAD,08,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Jan 2019
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,2,"3,000",100 - 110,"1,000 - 1,100",Jan 2019
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,2,"3,200",100 - 110,"1,000 - 1,100",Jan 2019
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,2,"3,100",100 - 110,"1,000 - 1,100",Jan 2019
KENTISH LODGE,OXFORD ROAD,08,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Jan 2019
KENTISH LODGE,OXFORD ROAD,08,Non-landed Properties,3,"3,100",110 - 120,"1,100 - 1,200",Jan 2019
KENTVIEW PARK,PASIR PANJANG HILL,05,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2019
KENTVIEW PARK,PASIR PANJANG HILL,05,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jan 2019
KENTVIEW PARK,PASIR PANJANG HILL,05,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2019
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,4,"4,500",130 - 140,"1,300 - 1,400",Jan 2019
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Jan 2019
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"3,700",100 - 110,"1,100 - 1,200",Jan 2019
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"3,900",110 - 120,"1,100 - 1,200",Jan 2019
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2019
KEW GREEN,KEW CRESCENT,16,Terrace House,NA,"6,500",280 - 290,"3,100 - 3,200",Jan 2019
KEW GREEN,KEW CRESCENT,16,Terrace House,NA,"6,300",250 - 260,"2,700 - 2,800",Jan 2019
KHEAM HOCK GARDENS,KHEAM HOCK ROAD,11,Non-landed Properties,3,"3,200",190 - 200,"2,100 - 2,200",Jan 2019
KIARA 10,LORONG MARZUKI,14,Detached House,NA,"5,700",220 - 230,"2,400 - 2,500",Jan 2019
KILLINEY 118,KILLINEY ROAD,09,Non-landed Properties,1,"2,800",50 - 60,600 - 700,Jan 2019
KIM LIN PARK,JALAN KELAWAR,10,Semi-Detached House,NA,"8,500",180 - 190,"2,000 - 2,100",Jan 2019
KIM LIN PARK,JALAN TUPAI,10,Terrace House,NA,"9,050",200 - 210,"2,200 - 2,300",Jan 2019
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"2,700",90 - 100,"900 - 1,000",Jan 2019
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"3,100",90 - 100,"900 - 1,000",Jan 2019
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Jan 2019
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,3,"3,550",120 - 130,"1,300 - 1,400",Jan 2019
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"2,400",90 - 100,"900 - 1,000",Jan 2019
KIMSIA PARK,JALAN LADA PUTEH,09,Terrace House,NA,"4,500",160 - 170,"1,700 - 1,800",Jan 2019
KING'S 8,KING'S ROAD,10,Detached House,NA,"9,800",240 - 250,"2,600 - 2,700",Jan 2019
KING'S COURT,NORFOLK ROAD,08,Non-landed Properties,3,"3,500",190 - 200,"2,100 - 2,200",Jan 2019
KING'S MANSION,TANJONG KATONG ROAD,15,Non-landed Properties,3,"3,100",130 - 140,"1,400 - 1,500",Jan 2019
KING'S MANSION,AMBER GARDENS,15,Non-landed Properties,3,"3,100",150 - 160,"1,600 - 1,700",Jan 2019
KING'S MANSION,TANJONG KATONG ROAD,15,Non-landed Properties,3,"3,700",130 - 140,"1,400 - 1,500",Jan 2019
KING'S MANSION,TANJONG KATONG ROAD,15,Non-landed Properties,3,"3,600",130 - 140,"1,400 - 1,500",Jan 2019
KINGS APARTMENTS,LORONG K TELOK KURAU,15,Non-landed Properties,NA,"2,700",90 - 100,"1,000 - 1,100",Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,3,"3,200",100 - 110,"1,000 - 1,100",Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"1,925",40 - 50,500 - 600,Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"1,900",60 - 70,600 - 700,Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,3,"3,500",100 - 110,"1,000 - 1,100",Jan 2019
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,NA,"1,700",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,NA,"1,650",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,3,"3,100",90 - 100,"1,000 - 1,100",Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,000",60 - 70,600 - 700,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,000",60 - 70,600 - 700,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,100",60 - 70,600 - 700,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,750",60 - 70,600 - 700,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,300",60 - 70,600 - 700,Jan 2019
KINGSTON TERRACE,JALAN MASJID,14,Non-landed Properties,2,"2,000",130 - 140,"1,400 - 1,500",Jan 2019
KINGSVILLE,KING'S DRIVE,10,Semi-Detached House,NA,"8,300",320 - 330,"3,400 - 3,500",Jan 2019
KINGSVILLE,KING'S DRIVE,10,Semi-Detached House,NA,"6,350",230 - 240,"2,400 - 2,500",Jan 2019
KOVAN 81,KOVAN ROAD,19,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jan 2019
KOVAN CREST,KOVAN ROAD,19,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN ESQUIRE,KOVAN ROAD,19,Non-landed Properties,3,"2,100",90 - 100,"1,000 - 1,100",Jan 2019
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,2,"1,800",50 - 60,500 - 600,Jan 2019
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,2,"1,950",50 - 60,500 - 600,Jan 2019
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,2,"1,900",50 - 60,500 - 600,Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,4,"3,750",120 - 130,"1,300 - 1,400",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,350",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,4,"3,750",120 - 130,"1,300 - 1,400",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,900",70 - 80,800 - 900,Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,4,"3,900",130 - 140,"1,400 - 1,500",Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,900",70 - 80,800 - 900,Jan 2019
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jan 2019
KOVAN PRIMERA,KOVAN ROAD,19,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,250",50 - 60,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,3,"3,000",80 - 90,800 - 900,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,300",60 - 70,600 - 700,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,350",50 - 60,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,4,"4,200",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,1,"2,300",50 - 60,600 - 700,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Terrace House,NA,"7,000",330 - 340,"3,500 - 3,600",Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,150",50 - 60,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,300",50 - 60,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,1,"2,250",40 - 50,500 - 600,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,4,"5,000",190 - 200,"2,100 - 2,200",Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,150",60 - 70,600 - 700,Jan 2019
KOVAN REGENCY,KOVAN RISE,19,Non-landed Properties,2,"2,550",70 - 80,700 - 800,Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,3,"3,420",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,3,"3,700",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,3,"3,500",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,2,"2,950",80 - 90,"900 - 1,000",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,4,"4,000",130 - 140,"1,400 - 1,500",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,3,"3,650",110 - 120,"1,200 - 1,300",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,4,"4,000",130 - 140,"1,400 - 1,500",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,2,"2,950",80 - 90,800 - 900,Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,4,"5,000",160 - 170,"1,700 - 1,800",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,4,"4,500",160 - 170,"1,700 - 1,800",Jan 2019
KOVAN RESIDENCES,KOVAN ROAD,19,Non-landed Properties,4,"4,800",160 - 170,"1,700 - 1,800",Jan 2019
KUIE PONG LOFT,ROBIN WALK,10,Non-landed Properties,3,"4,400",130 - 140,"1,400 - 1,500",Jan 2019
KUM HING COURT,TOMLINSON ROAD,10,Non-landed Properties,NA,"3,400",140 - 150,"1,500 - 1,600",Jan 2019
L'VIV,NEWTON ROAD,11,Non-landed Properties,1,"2,900",60 - 70,600 - 700,Jan 2019
L'VIV,NEWTON ROAD,11,Non-landed Properties,1,"3,700",60 - 70,600 - 700,Jan 2019
L'VIV,NEWTON ROAD,11,Non-landed Properties,3,"7,800",180 - 190,"1,900 - 2,000",Jan 2019
L'VIV,NEWTON ROAD,11,Non-landed Properties,1,"2,500",60 - 70,600 - 700,Jan 2019
L'VIV,NEWTON ROAD,11,Non-landed Properties,2,"5,000",90 - 100,"1,000 - 1,100",Jan 2019
LA BRISA,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,000",50 - 60,500 - 600,Jan 2019
LA BRISA,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,100",60 - 70,600 - 700,Jan 2019
LA BRISA,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,100",40 - 50,500 - 600,Jan 2019
LA BRISA,LORONG 28 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
LA BRISA,LORONG 28 GEYLANG,14,Non-landed Properties,1,"1,600",40 - 50,400 - 500,Jan 2019
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2019
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,2,"2,000",90 - 100,"900 - 1,000",Jan 2019
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,2,"1,700",80 - 90,"900 - 1,000",Jan 2019
LA CRYSTAL,KILLINEY ROAD,09,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2019
LA CRYSTAL,KILLINEY ROAD,09,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,350",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,200",90 - 100,"1,000 - 1,100",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,150",70 - 80,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,750",90 - 100,"1,000 - 1,100",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,250",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,800",90 - 100,"1,000 - 1,100",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,350",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,400",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,550",90 - 100,"1,000 - 1,100",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,150",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,350",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,300",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,450",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,400",70 - 80,800 - 900,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,650",100 - 110,"1,100 - 1,200",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,3,"2,550",90 - 100,"900 - 1,000",Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Jan 2019
LA FIESTA,SENGKANG SQUARE,19,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Jan 2019
LA FLEUR,LORONG 26 GEYLANG,14,Non-landed Properties,1,"1,750",30 - 40,400 - 500,Jan 2019
LA FLEUR,LORONG 26 GEYLANG,14,Non-landed Properties,1,"1,600",40 - 50,400 - 500,Jan 2019
LA FLEUR,LORONG 26 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
LA FLEUR,LORONG 26 GEYLANG,14,Non-landed Properties,1,"1,600",30 - 40,400 - 500,Jan 2019
LA FLEUR,LORONG 26 GEYLANG,14,Non-landed Properties,1,"1,600",30 - 40,400 - 500,Jan 2019
LA SUISSE,SWISS VIEW,11,Non-landed Properties,3,"4,200",150 - 160,"1,600 - 1,700",Jan 2019
LA SUISSE,SWISS VIEW,11,Non-landed Properties,3,"4,900",190 - 200,"2,000 - 2,100",Jan 2019
LA SUISSE,SWISS VIEW,11,Non-landed Properties,3,"4,200",190 - 200,"2,100 - 2,200",Jan 2019
LA VIDA @ 130,LORONG K TELOK KURAU,15,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
LA VIDA @ 130,LORONG K TELOK KURAU,15,Non-landed Properties,2,"2,000",50 - 60,600 - 700,Jan 2019
LA VILLE,TANJONG RHU ROAD,15,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jan 2019
LA VILLE,TANJONG RHU ROAD,15,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jan 2019
LAGOON VIEW,MARINE PARADE ROAD,15,Non-landed Properties,NA,"2,700",130 - 140,"1,400 - 1,500",Jan 2019
LAGOON VIEW,MARINE PARADE ROAD,15,Non-landed Properties,NA,"3,000",130 - 140,"1,400 - 1,500",Jan 2019
LAGOON VIEW,MARINE PARADE ROAD,15,Non-landed Properties,NA,"2,800",130 - 140,"1,400 - 1,500",Jan 2019
LAGOON VIEW,MARINE PARADE ROAD,15,Non-landed Properties,NA,"2,800",130 - 140,"1,400 - 1,500",Jan 2019
LAGOON VIEW,MARINE PARADE ROAD,15,Non-landed Properties,NA,"2,800",130 - 140,"1,400 - 1,500",Jan 2019
