Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"2,800",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,200",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,200",90 - 100,"1,000 - 1,100",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"5,200",110 - 120,"1,100 - 1,200",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,4,"7,500",150 - 160,"1,600 - 1,700",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,800",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,100",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,900",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"5,300",110 - 120,"1,100 - 1,200",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,300",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,150",50 - 60,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"5,500",120 - 130,"1,300 - 1,400",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,500",80 - 90,"900 - 1,000",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,200",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"7,700",180 - 190,"1,900 - 2,000",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"5,300",120 - 130,"1,300 - 1,400",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,690",80 - 90,"900 - 1,000",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,000",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,500",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,300",80 - 90,"900 - 1,000",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"7,800",170 - 180,"1,800 - 1,900",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,100",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"6,000",90 - 100,"1,000 - 1,100",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,200",50 - 60,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,100",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,800",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,700",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,600",90 - 100,"1,000 - 1,100",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"6,100",110 - 120,"1,100 - 1,200",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,000",50 - 60,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,600",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,200",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,400",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,4,"9,000",200 - 210,"2,100 - 2,200",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"4,500",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,800",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"3,600",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,100",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,500",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,500",60 - 70,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"6,800",150 - 160,"1,600 - 1,700",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,800",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,300",50 - 60,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,2,"5,000",80 - 90,800 - 900,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,4,"8,500",190 - 200,"2,000 - 2,100",Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,1,"3,600",50 - 60,600 - 700,Apr 2019
THE SAIL @ MARINA BAY,MARINA BOULEVARD,01,Non-landed Properties,3,"5,600",120 - 130,"1,300 - 1,400",Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,1,"1,650",40 - 50,500 - 600,Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,2,"1,850",80 - 90,"900 - 1,000",Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2019
THE SANTORINI,TAMPINES STREET 86,18,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,2,"2,880",80 - 90,800 - 900,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,2,"2,900",70 - 80,800 - 900,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,3,"4,000",100 - 110,"1,000 - 1,100",Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,3,"4,300",150 - 160,"1,600 - 1,700",Apr 2019
THE SCALA,SERANGOON AVENUE 3,19,Non-landed Properties,3,"3,500",90 - 100,"1,000 - 1,100",Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,2,"7,297",120 - 130,"1,300 - 1,400",Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,2,"4,600",70 - 80,800 - 900,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"2,800",60 - 70,600 - 700,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"3,100",60 - 70,600 - 700,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"4,200",70 - 80,800 - 900,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"3,500",70 - 80,800 - 900,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"4,600",50 - 60,600 - 700,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,2,"6,291",80 - 90,"900 - 1,000",Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"4,000",50 - 60,600 - 700,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"5,000",60 - 70,600 - 700,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"4,400",70 - 80,800 - 900,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,2,"6,384",70 - 80,800 - 900,Apr 2019
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-landed Properties,1,"4,904",60 - 70,600 - 700,Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,800",130 - 140,"1,400 - 1,500",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,250",110 - 120,"1,200 - 1,300",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,700",130 - 140,"1,400 - 1,500",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,4,"8,000",250 - 260,"2,700 - 2,800",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,4,"5,200",140 - 150,"1,500 - 1,600",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,200",110 - 120,"1,200 - 1,300",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,4,"5,500",150 - 160,"1,600 - 1,700",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,500",130 - 140,"1,400 - 1,500",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,4,"4,800",140 - 150,"1,500 - 1,600",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"4,000",130 - 140,"1,400 - 1,500",Apr 2019
THE SEA VIEW,AMBER ROAD,15,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,100",190 - 200,"2,100 - 2,200",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,3,"5,250",150 - 160,"1,600 - 1,700",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,400",190 - 200,"2,000 - 2,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,3,"6,000",140 - 150,"1,600 - 1,700",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,500",190 - 200,"2,000 - 2,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,3,"5,450",140 - 150,"1,600 - 1,700",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,200",190 - 200,"2,000 - 2,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,3,"5,450",140 - 150,"1,600 - 1,700",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,2,"3,600",90 - 100,"1,000 - 1,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,3,"5,300",140 - 150,"1,600 - 1,700",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"7,500",190 - 200,"2,000 - 2,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,500",210 - 220,"2,200 - 2,300",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,2,"3,400",90 - 100,"1,000 - 1,100",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,4,"6,800",210 - 220,"2,300 - 2,400",Apr 2019
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-landed Properties,2,"3,400",90 - 100,"1,000 - 1,100",Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,NA,"2,000",60 - 70,600 - 700,Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,NA,"2,500",60 - 70,600 - 700,Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,NA,"2,300",60 - 70,600 - 700,Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,NA,"2,600",60 - 70,600 - 700,Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,4,"5,800",150 - 160,"1,700 - 1,800",Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,NA,"2,388",60 - 70,600 - 700,Apr 2019
THE SEAWIND,LORONG M TELOK KURAU,15,Non-landed Properties,1,"2,450",50 - 60,600 - 700,Apr 2019
THE SERENADE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,4,"5,200",160 - 170,"1,700 - 1,800",Apr 2019
THE SERENADE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,4,"4,500",160 - 170,"1,700 - 1,800",Apr 2019
THE SERENNIA,PULASAN ROAD,15,Non-landed Properties,2,"2,400",90 - 100,"900 - 1,000",Apr 2019
THE SERENNIA,PULASAN ROAD,15,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Apr 2019
THE SERENNO,HAIG ROAD,15,Non-landed Properties,3,"2,100",90 - 100,"1,000 - 1,100",Apr 2019
THE SHAUGHNESSY,MILTONIA CLOSE,27,Terrace House,NA,"4,000",190 - 200,"2,100 - 2,200",Apr 2019
THE SHAUGHNESSY,MILTONIA CLOSE,27,Terrace House,NA,"4,300",190 - 200,"2,100 - 2,200",Apr 2019
THE SHELFORD,SHELFORD ROAD,11,Non-landed Properties,3,"4,350",120 - 130,"1,300 - 1,400",Apr 2019
THE SHELFORD,SHELFORD ROAD,11,Non-landed Properties,2,"4,000",90 - 100,"900 - 1,000",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,600",80 - 90,"900 - 1,000",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,250",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,500",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,600",100 - 110,"1,100 - 1,200",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,400",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,750",90 - 100,"1,000 - 1,100",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,700",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"6,000",120 - 130,"1,200 - 1,300",Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,400",80 - 90,800 - 900,Apr 2019
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Apr 2019
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,200",70 - 80,700 - 800,Apr 2019
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Apr 2019
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",120 - 130,"1,300 - 1,400",Apr 2019
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"4,000",120 - 130,"1,300 - 1,400",Apr 2019
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",140 - 150,"1,500 - 1,600",Apr 2019
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,3,"2,700",80 - 90,"900 - 1,000",Apr 2019
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,4,"3,700",110 - 120,"1,100 - 1,200",Apr 2019
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Apr 2019
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Apr 2019
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,2,"2,400",60 - 70,700 - 800,Apr 2019
THE SOLITAIRE,BALMORAL PARK,10,Non-landed Properties,3,"5,300",140 - 150,"1,500 - 1,600",Apr 2019
THE SOLITAIRE,BALMORAL PARK,10,Non-landed Properties,2,"4,200",110 - 120,"1,200 - 1,300",Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,2,"3,000",60 - 70,700 - 800,Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,2,"3,800",60 - 70,700 - 800,Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,1,"2,050",40 - 50,400 - 500,Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,2,"4,000",120 - 130,"1,300 - 1,400",Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Apr 2019
THE SORRENTO,WEST COAST ROAD,05,Non-landed Properties,1,"2,400",40 - 50,400 - 500,Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,2,"3,250",80 - 90,"900 - 1,000",Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,4,"4,700",140 - 150,"1,500 - 1,600",Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,3,"3,400",100 - 110,"1,100 - 1,200",Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,3,"3,942",100 - 110,"1,100 - 1,200",Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,1,"2,700",50 - 60,600 - 700,Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,2,"3,389",80 - 90,800 - 900,Apr 2019
THE SOUND,EAST COAST ROAD,15,Non-landed Properties,2,"3,436",80 - 90,800 - 900,Apr 2019
THE SOVEREIGN,MEYER ROAD,15,Non-landed Properties,NA,"8,600",270 - 280,"2,900 - 3,000",Apr 2019
THE SPECTRUM,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Apr 2019
THE SPECTRUM,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,600",100 - 110,"1,100 - 1,200",Apr 2019
THE SPINNAKER,SUFFOLK ROAD,11,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Apr 2019
THE SPRINGBLOOM,SERANGOON AVENUE 3,19,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Apr 2019
THE SPRINGBLOOM,SERANGOON AVENUE 3,19,Non-landed Properties,2,"2,900",100 - 110,"1,000 - 1,100",Apr 2019
THE SPRINGBLOOM,SERANGOON AVENUE 3,19,Non-landed Properties,4,"4,100",140 - 150,"1,600 - 1,700",Apr 2019
THE SPRINGS,MOULMEIN RISE,11,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Apr 2019
THE SPRINGS,MOULMEIN RISE,11,Non-landed Properties,2,"3,300",80 - 90,"900 - 1,000",Apr 2019
THE SPRINGS,MOULMEIN RISE,11,Non-landed Properties,2,"3,600",80 - 90,800 - 900,Apr 2019
THE SPRINGS,MOULMEIN RISE,11,Non-landed Properties,3,"3,600",90 - 100,"1,000 - 1,100",Apr 2019
THE SPRINGSIDE,SPRINGSIDE CRESCENT,26,Terrace House,NA,"3,800",230 - 240,"2,400 - 2,500",Apr 2019
THE STELLAR,WEST COAST ROAD,05,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
THE STELLAR,WEST COAST ROAD,05,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Apr 2019
THE STELLAR,WEST COAST ROAD,05,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Apr 2019
THE STERLING,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,500",140 - 150,"1,500 - 1,600",Apr 2019
THE STRADIA,YIO CHU KANG ROAD,19,Non-landed Properties,NA,"2,250",90 - 100,"1,000 - 1,100",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,000",130 - 140,"1,300 - 1,400",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,1,"3,700",50 - 60,600 - 700,Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,1,"3,500",50 - 60,600 - 700,Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"6,900",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,100",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,4,"7,000",150 - 160,"1,600 - 1,700",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,500",130 - 140,"1,400 - 1,500",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"6,800",120 - 130,"1,300 - 1,400",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,4,"8,000",150 - 160,"1,700 - 1,800",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"8,000",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,2,"5,400",70 - 80,800 - 900,Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,950",130 - 140,"1,400 - 1,500",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,2,"6,000",100 - 110,"1,000 - 1,100",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,1,"3,900",50 - 60,600 - 700,Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,000",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,800",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"7,600",140 - 150,"1,500 - 1,600",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,3,"6,500",130 - 140,"1,300 - 1,400",Apr 2019
THE SUITES AT CENTRAL,DEVONSHIRE ROAD,09,Non-landed Properties,1,"4,600",60 - 70,600 - 700,Apr 2019
THE SUMMIT,UPPER EAST COAST ROAD,16,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Apr 2019
THE SUMMIT,UPPER EAST COAST ROAD,16,Non-landed Properties,3,"2,300",100 - 110,"1,100 - 1,200",Apr 2019
THE SUNFLOWER,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,550",80 - 90,800 - 900,Apr 2019
THE SUNNIFLORA,LORONG G TELOK KURAU,15,Non-landed Properties,3,"2,650",60 - 70,700 - 800,Apr 2019
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Apr 2019
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Apr 2019
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-landed Properties,3,"2,750",100 - 110,"1,000 - 1,100",Apr 2019
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-landed Properties,3,"4,300",160 - 170,"1,700 - 1,800",Apr 2019
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Apr 2019
