Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
IRESIDENCES,IRRAWADDY ROAD,12,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Jan 2022
IRIDIUM,LINCOLN ROAD,11,Non-landed Properties,3,"5,500",90 - 100,"1,000 - 1,100",Jan 2022
ISLAND COUNTRY VILLAS,OLD UPPER THOMSON ROAD,20,Semi-Detached House,NA,"6,300",240 - 250,"2,600 - 2,700",Jan 2022
ISLAND GARDENS,ISLAND GARDENS WALK,20,Terrace House,NA,"4,200",210 - 220,"2,300 - 2,400",Jan 2022
ISLAND VIEW,JALAN MAT JAMBOL,05,Non-landed Properties,4,"6,100",300 - 310,"3,200 - 3,300",Jan 2022
ISLAND VIEW,JALAN MAT JAMBOL,05,Non-landed Properties,4,"6,200",300 - 310,"3,200 - 3,300",Jan 2022
ISUITES @ MARSHALL,MARSHALL ROAD,15,Non-landed Properties,1,"2,300",30 - 40,300 - 400,Jan 2022
ISUITES @ MARSHALL,MARSHALL ROAD,15,Non-landed Properties,1,"3,000",40 - 50,400 - 500,Jan 2022
ISUITES @ PALM,GLASGOW ROAD,19,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2022
IVORY,CEYLON LANE,15,Non-landed Properties,1,"2,100",50 - 60,600 - 700,Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,900",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,900",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,500",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,900",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,700",150 - 160,"1,600 - 1,700",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,750",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,000",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"2,970",150 - 160,"1,600 - 1,700",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"1,050",130 - 140,"1,400 - 1,500",Jan 2022
IVORY HEIGHTS,JURONG EAST STREET 13,22,Non-landed Properties,NA,"3,200",130 - 140,"1,400 - 1,500",Jan 2022
J C DRAYCOTT,DRAYCOTT DRIVE,10,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Jan 2022
J C DRAYCOTT,DRAYCOTT DRIVE,10,Non-landed Properties,2,"3,809",70 - 80,800 - 900,Jan 2022
J C DRAYCOTT,DRAYCOTT DRIVE,10,Non-landed Properties,2,"2,700",70 - 80,800 - 900,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,600",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,700",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,550",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,450",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"3,800",60 - 70,700 - 800,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,3,"4,400",90 - 100,"900 - 1,000",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,3,"4,300",80 - 90,"900 - 1,000",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,850",50 - 60,500 - 600,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,4,"5,600",110 - 120,"1,200 - 1,300",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,4,"5,200",110 - 120,"1,200 - 1,300",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"3,650",60 - 70,600 - 700,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,700",40 - 50,500 - 600,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,900",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"3,200",50 - 60,600 - 700,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"3,700",60 - 70,700 - 800,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"4,000",60 - 70,600 - 700,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,2,"4,000",60 - 70,700 - 800,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,3,"4,400",80 - 90,"900 - 1,000",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,800",40 - 50,400 - 500,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"3,000",40 - 50,500 - 600,Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,3,"4,600",90 - 100,"1,000 - 1,100",Jan 2022
J GATEWAY,GATEWAY DRIVE,22,Non-landed Properties,1,"2,500",40 - 50,400 - 500,Jan 2022
JADE RESIDENCES,LEW LIAN VALE,19,Non-landed Properties,2,"2,400",40 - 50,500 - 600,Jan 2022
JADE RESIDENCES,LEW LIAN VALE,19,Non-landed Properties,3,"2,700",60 - 70,700 - 800,Jan 2022
JADE RESIDENCES,LEW LIAN VALE,19,Non-landed Properties,3,"2,950",70 - 80,700 - 800,Jan 2022
JADE RESIDENCES,LEW LIAN VALE,19,Non-landed Properties,2,"2,300",50 - 60,500 - 600,Jan 2022
JADE RESIDENCES,LEW LIAN VALE,19,Non-landed Properties,2,"2,500",50 - 60,500 - 600,Jan 2022
JALAN BESAR PLAZA,KITCHENER ROAD,08,Non-landed Properties,4,"3,100",140 - 150,"1,500 - 1,600",Jan 2022
JALAN BESAR PLAZA,KITCHENER ROAD,08,Non-landed Properties,4,"4,150",140 - 150,"1,500 - 1,600",Jan 2022
JALAN BESAR PLAZA,KITCHENER ROAD,08,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jan 2022
JANSEN 28,JANSEN ROAD,19,Non-landed Properties,3,"4,000",140 - 150,"1,600 - 1,700",Jan 2022
JARDIN,DUNEARN ROAD,21,Non-landed Properties,2,"3,500",110 - 120,"1,200 - 1,300",Jan 2022
JAYA TOWER,BUKIT TIMAH ROAD,10,Non-landed Properties,NA,"5,000",190 - 200,"2,100 - 2,200",Jan 2022
JERSEY LODGE,LORONG J TELOK KURAU,15,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2022
JERVOIS LODGE,JERVOIS ROAD,10,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jan 2022
JERVOIS LODGE,JERVOIS ROAD,10,Non-landed Properties,3,"3,800",120 - 130,"1,300 - 1,400",Jan 2022
JERVOIS LODGE,JERVOIS ROAD,10,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jan 2022
JERVOIS LODGE,JERVOIS ROAD,10,Non-landed Properties,4,"4,800",140 - 150,"1,500 - 1,600",Jan 2022
JERVOISVILLE,JERVOIS ROAD,10,Terrace House,NA,"5,900",200 - 210,"2,200 - 2,300",Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,3,"2,400",80 - 90,800 - 900,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,2,"2,400",60 - 70,700 - 800,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,1,"2,050",40 - 50,400 - 500,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,1,"1,600",40 - 50,400 - 500,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,2,"2,350",60 - 70,700 - 800,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,2,"3,000",60 - 70,700 - 800,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,3,"2,850",80 - 90,"900 - 1,000",Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jan 2022
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2022
JEWEL @ CHUAN HOE,CHUAN HOE AVENUE,19,Terrace House,NA,"5,300",380 - 390,"4,000 - 4,100",Jan 2022
JEWEL @ CHUAN HOE,CHUAN HOE AVENUE,19,Terrace House,NA,"5,500",490 - 500,"5,300 - 5,400",Jan 2022
JING SUITES,CHANGI ROAD,14,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Jan 2022
JLB RESIDENCES,JALAN LOYANG BESAR,17,Non-landed Properties,2,"1,500",70 - 80,800 - 900,Jan 2022
JOOL SUITES,SING JOO WALK,08,Non-landed Properties,1,"1,900",30 - 40,300 - 400,Jan 2022
JOOL SUITES,SING JOO WALK,08,Non-landed Properties,1,"2,000",30 - 40,300 - 400,Jan 2022
JUBILEE RESIDENCE,PASIR PANJANG ROAD,05,Non-landed Properties,1,"2,400",40 - 50,400 - 500,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"3,000",60 - 70,700 - 800,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"4,750",90 - 100,"1,000 - 1,100",Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"3,300",60 - 70,600 - 700,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"3,100",60 - 70,600 - 700,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"3,100",60 - 70,700 - 800,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"2,500",40 - 50,400 - 500,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"2,600",40 - 50,400 - 500,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"3,600",60 - 70,700 - 800,Jan 2022
JUI RESIDENCES,SERANGOON ROAD,12,Non-landed Properties,NA,"2,700",40 - 50,400 - 500,Jan 2022
JUPITER 18,LORONG 102 CHANGI,15,Non-landed Properties,1,"2,450",40 - 50,400 - 500,Jan 2022
JUPITER 18,LORONG 102 CHANGI,15,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2022
JUPITER 18,LORONG 102 CHANGI,15,Non-landed Properties,1,"2,000",30 - 40,300 - 400,Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,1,"2,500",40 - 50,500 - 600,Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,2,"5,250",90 - 100,"1,000 - 1,100",Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,3,"7,000",170 - 180,"1,900 - 2,000",Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,2,"4,600",90 - 100,"1,000 - 1,100",Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,2,"4,900",90 - 100,"1,000 - 1,100",Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,2,"4,600",90 - 100,"1,000 - 1,100",Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,1,"2,700",40 - 50,500 - 600,Jan 2022
KALLANG RIVERSIDE,KAMPONG BUGIS,12,Non-landed Properties,2,"4,850",80 - 90,"900 - 1,000",Jan 2022
KANDIS RESIDENCE,KANDIS LINK,27,Non-landed Properties,2,"2,800",70 - 80,700 - 800,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,4,"3,900",110 - 120,"1,200 - 1,300",Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,1,"2,150",40 - 50,500 - 600,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,1,"2,350",40 - 50,400 - 500,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,2,"2,900",60 - 70,600 - 700,Jan 2022
KAP RESIDENCES,KING ALBERT PARK,21,Non-landed Properties,1,"2,200",40 - 50,500 - 600,Jan 2022
KARTAR APARTMENTS,THOMSON ROAD,11,Non-landed Properties,NA,"2,600",90 - 100,"1,000 - 1,100",Jan 2022
KARTAR APARTMENTS,THOMSON ROAD,11,Non-landed Properties,NA,"2,500",90 - 100,"1,000 - 1,100",Jan 2022
KASTURINA LODGE,KAY POH ROAD,10,Non-landed Properties,2,"2,800",70 - 80,700 - 800,Jan 2022
KASTURINA LODGE,KAY POH ROAD,10,Non-landed Properties,2,"3,150",70 - 80,800 - 900,Jan 2022
KASTURINA LODGE,KAY POH ROAD,10,Non-landed Properties,3,"3,950",90 - 100,"1,000 - 1,100",Jan 2022
KASTURINA LODGE,KAY POH ROAD,10,Non-landed Properties,2,"3,300",70 - 80,800 - 900,Jan 2022
KASTURINA LODGE,KAY POH ROAD,10,Non-landed Properties,3,"4,300",90 - 100,"1,000 - 1,100",Jan 2022
KATONG GARDENS,TEMBELING ROAD,15,Non-landed Properties,NA,"4,200",110 - 120,"1,200 - 1,300",Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,2,"3,300",80 - 90,"900 - 1,000",Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,2,"4,000",80 - 90,"900 - 1,000",Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,3,"6,300",180 - 190,"1,900 - 2,000",Jan 2022
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-landed Properties,1,"2,150",50 - 60,500 - 600,Jan 2022
KATONG VILLE,TANJONG KATONG ROAD,15,Non-landed Properties,3,"2,800",110 - 120,"1,100 - 1,200",Jan 2022
KATONG VILLE,TANJONG KATONG ROAD,15,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jan 2022
KELLETT COURT,SHELFORD ROAD,11,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jan 2022
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jan 2022
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jan 2022
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Jan 2022
KELLOCK LODGE,KELLOCK ROAD,10,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Jan 2022
KELULUT HILL,KELULUT HILL,28,Terrace House,NA,"4,500",150 - 160,"1,600 - 1,700",Jan 2022
KEMBANGAN PLAZA,JALAN MASJID,14,Non-landed Properties,NA,"2,250",80 - 90,800 - 900,Jan 2022
KEMBANGAN SUITES,JALAN MASJID,14,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jan 2022
KENG LEE COURT,KENG LEE ROAD,08,Non-landed Properties,2,"2,100",50 - 60,600 - 700,Jan 2022
KENG LEE VIEW,KENG LEE ROAD,08,Non-landed Properties,NA,"3,100",110 - 120,"1,200 - 1,300",Jan 2022
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"4,500",160 - 170,"1,700 - 1,800",Jan 2022
KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,19,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,1,"1,880",40 - 50,400 - 500,Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,400",80 - 90,"900 - 1,000",Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,500",50 - 60,600 - 700,Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"2,400",50 - 60,600 - 700,Jan 2022
KENSINGTON SQUARE,JALAN LOKAM,19,Non-landed Properties,2,"1,900",50 - 60,600 - 700,Jan 2022
KENT RESIDENCES,KENT ROAD,08,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Jan 2022
KENTISH COURT,OXFORD ROAD,08,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Jan 2022
KENTISH COURT,OXFORD ROAD,08,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2022
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,3,"3,800",120 - 130,"1,300 - 1,400",Jan 2022
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,2,"3,150",100 - 110,"1,000 - 1,100",Jan 2022
KENTISH GREEN,OXFORD ROAD,08,Non-landed Properties,2,"2,800",110 - 120,"1,200 - 1,300",Jan 2022
KENTISH LODGE,OXFORD ROAD,08,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"4,200",110 - 120,"1,200 - 1,300",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,2,"3,250",90 - 100,"900 - 1,000",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,4,"4,600",130 - 140,"1,400 - 1,500",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Jan 2022
KERRISDALE,STURDEE ROAD,08,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Jan 2022
KEW GREEN,KEW CRESCENT,16,Terrace House,NA,"6,400",320 - 330,"3,400 - 3,500",Jan 2022
KHEAM HOCK GARDENS,KHEAM HOCK ROAD,11,Non-landed Properties,3,"5,300",180 - 190,"1,900 - 2,000",Jan 2022
KHEAM HOCK GARDENS,KHEAM HOCK ROAD,11,Non-landed Properties,3,"3,800",230 - 240,"2,400 - 2,500",Jan 2022
KILLINEY 118,KILLINEY ROAD,09,Non-landed Properties,1,"2,900",50 - 60,500 - 600,Jan 2022
KILLINEY 118,KILLINEY ROAD,09,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
KIM LIN PARK,JALAN TUPAI,10,Terrace House,NA,"8,000",290 - 300,"3,200 - 3,300",Jan 2022
KIM LIN PARK,JALAN KELAWAR,10,Semi-Detached House,NA,"9,350",290 - 300,"3,100 - 3,200",Jan 2022
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Jan 2022
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2022
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Jan 2022
KIM SIA COURT,JALAN JINTAN,09,Non-landed Properties,3,"3,500",130 - 140,"1,400 - 1,500",Jan 2022
KIMNAN PARK,JALAN SELAMAT,14,Terrace House,NA,"3,300",200 - 210,"2,100 - 2,200",Jan 2022
KING ALBERT PARK,KING ALBERT PARK,21,Detached House,NA,"25,000",670 - 680,"7,300 - 7,400",Jan 2022
KING'S 8,KING'S ROAD,10,Detached House,NA,"10,000",490 - 500,"5,300 - 5,400",Jan 2022
KING'S COURT,NORFOLK ROAD,08,Non-landed Properties,3,"3,500",210 - 220,"2,300 - 2,400",Jan 2022
KING'S MANSION,TANJONG KATONG ROAD,15,Non-landed Properties,3,"3,400",140 - 150,"1,600 - 1,700",Jan 2022
KING'S MANSION,TANJONG KATONG ROAD,15,Non-landed Properties,3,"3,300",140 - 150,"1,600 - 1,700",Jan 2022
KINGS APARTMENTS,LORONG K TELOK KURAU,15,Non-landed Properties,NA,"2,500",100 - 110,"1,100 - 1,200",Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,400",40 - 50,500 - 600,Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,350",50 - 60,500 - 600,Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,200",40 - 50,500 - 600,Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,300",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,200",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,400",50 - 60,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,3,"3,500",80 - 90,"900 - 1,000",Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,250",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,900",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,600",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,800",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,700",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"2,400",60 - 70,600 - 700,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,3,"3,300",70 - 80,800 - 900,Jan 2022
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-landed Properties,2,"3,000",60 - 70,600 - 700,Jan 2022
KINGSTON TERRACE,JALAN MASJID,14,Non-landed Properties,2,"2,300",130 - 140,"1,400 - 1,500",Jan 2022
KINGSVILLE,KING'S DRIVE,10,Semi-Detached House,NA,"6,900",210 - 220,"2,300 - 2,400",Jan 2022
KINGSVILLE,KING'S DRIVE,10,Semi-Detached House,NA,"6,100",220 - 230,"2,400 - 2,500",Jan 2022
KISMIS COURT,TOH YI ROAD,21,Non-landed Properties,3,"4,200",180 - 190,"1,900 - 2,000",Jan 2022
KOVAN CREST,KOVAN ROAD,19,Non-landed Properties,3,"3,050",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,2,"2,150",50 - 60,500 - 600,Jan 2022
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,1,"1,800",30 - 40,300 - 400,Jan 2022
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,2,"2,250",50 - 60,500 - 600,Jan 2022
KOVAN GRANDEUR,TAMPINES ROAD,19,Non-landed Properties,1,"1,600",30 - 40,300 - 400,Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,500",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,250",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,650",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,850",80 - 90,800 - 900,Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"4,000",120 - 130,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"4,150",120 - 130,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"4,100",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,800",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,3,"3,800",110 - 120,"1,200 - 1,300",Jan 2022
KOVAN MELODY,KOVAN ROAD,19,Non-landed Properties,2,"2,650",80 - 90,"900 - 1,000",Jan 2022
KOVAN PRIMERA,KOVAN ROAD,19,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Jan 2022
KOVAN PRIMERA,KOVAN ROAD,19,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",Jan 2022
